h3_id,fecha,hora,lat,lon,gain,passenger_count,cluster,prob
892a100d633ffff,2011-02-12,02:27:09,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-07-13,13:43:55,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-03-10,14:40:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-03-15,22:20:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2015-05-09,21:44:01,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-12-07,00:29:37,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-11-23,18:34:25,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-06-12,14:35:07,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-12-31,03:38:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-05-31,23:48:58,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-08-29,01:25:20,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-10-31,22:38:52,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-04-21,23:53:56,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-11-05,22:54:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-11-01,15:28:05,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-03-21,21:51:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-10-19,02:02:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-12-07,21:18:11,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-04-26,18:56:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-12-05,14:16:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-07-07,00:50:45,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-12-20,19:55:56,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-08-28,04:12:16,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-05-12,20:59:15,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-12-22,11:11:53,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-01-15,06:24:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-03-22,04:43:15,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-03-17,15:40:30,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-05-02,22:49:15,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-05-16,15:47:49,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-12-13,15:11:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-01-07,17:45:40,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-04-17,14:50:51,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-06-16,04:43:55,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-06-26,06:26:02,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-03-12,14:13:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-07-20,19:06:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-03-24,20:43:30,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-12-27,04:15:30,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-03-28,20:53:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-12-17,18:42:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-08-23,00:18:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-01-16,14:25:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-05-07,20:48:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-11-06,12:12:27,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-12-08,23:58:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-12-18,23:46:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2015-01-03,01:23:11,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-02-04,00:30:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-01-25,02:45:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-07-14,23:09:53,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-02-09,01:18:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-04-19,05:52:30,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-05-26,00:42:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-09-19,01:25:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-02-15,18:30:39,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-03-15,19:55:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-01-26,17:29:43,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-06-05,22:01:05,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-09-13,09:22:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-11-02,00:41:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-12-15,23:11:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-12-28,03:27:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2015-04-25,23:40:58,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-08-13,17:39:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-07-16,23:50:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-01-12,03:04:55,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2015-01-17,13:36:32,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-05-22,10:32:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-09-07,23:20:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-02-20,22:57:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-07-27,19:26:42,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-10-08,00:48:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-09-21,13:18:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-03-06,13:02:33,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-11-23,12:32:54,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-02-16,00:43:58,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-12-07,15:49:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-06-26,20:18:11,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-04-26,18:56:05,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-06-07,00:38:17,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2015-02-07,18:33:44,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-08-17,21:20:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-09-15,03:10:46,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-10-24,19:10:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-12-01,23:46:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-01-08,15:56:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-12-24,12:38:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-10-06,21:04:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2013-11-09,15:32:09,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-05-14,01:32:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-12-22,02:07:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-10-08,19:45:53,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2010-04-03,19:54:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-11-17,21:29:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-07-30,19:38:15,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-01-14,13:37:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-09-19,20:50:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-04-21,19:43:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-05-30,04:29:59,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2014-03-01,18:27:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2012-03-24,07:28:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-01-24,23:42:00,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2011-01-29,01:54:46,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2015-03-14,16:59:40,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
892a100d633ffff,2009-04-04,12:56:06,40.75566722926691,-73.96882919718756,10.04077868852459,1.6614754098360656,127,1.0
